iso_o,iso_d,TIME_PERIOD,OBS_VALUE
LVA,NZL,2002,0.001
LVA,NZL,2003,0.001
LVA,NZL,2004,0.001
LVA,NZL,2005,0.003
LVA,NZL,2006,0.009
LVA,NZL,2007,0.014
LVA,NZL,2008,0.034
LVA,NZL,2009,0.018
LVA,NZL,2010,0.019
LVA,NZL,2011,0.021
LVA,NZL,2012,0.014
LVA,NZL,2013,0.012
LVA,NZL,2014,0.015
LVA,NZL,2015,0.017
LVA,NZL,2016,0.017
LVA,NZL,2017,0.02
LVA,NZL,2018,0.02
LVA,NZL,2019,0.021
LVA,NZL,2020,0.013
MAR,NZL,2000,0.069
MAR,NZL,2001,0.093
MAR,NZL,2002,0.086
MAR,NZL,2003,0.079
MAR,NZL,2004,0.109
MAR,NZL,2005,0.092
MAR,NZL,2006,0.132
MAR,NZL,2007,0.102
MAR,NZL,2008,0.176
MAR,NZL,2009,0.049
MAR,NZL,2010,0.06
MAR,NZL,2011,0.051
MAR,NZL,2012,0.036
MAR,NZL,2013,0.052
MAR,NZL,2014,0.068
MAR,NZL,2015,0.053
MAR,NZL,2016,0.061
MAR,NZL,2017,0.066
MAR,NZL,2018,0.075
MAR,NZL,2019,0.062
MAR,NZL,2020,0.042
MEX,NZL,2000,0.051
MEX,NZL,2001,0.051
MEX,NZL,2002,0.038
MEX,NZL,2003,0.038
MEX,NZL,2004,0.048
MEX,NZL,2005,0.058
MEX,NZL,2006,0.058
MEX,NZL,2007,0.058
MEX,NZL,2008,0.088
MEX,NZL,2009,0.073
MEX,NZL,2010,0.091
MEX,NZL,2011,0.092
MEX,NZL,2012,0.09
MEX,NZL,2013,0.1
MEX,NZL,2014,0.093
MEX,NZL,2015,0.09
MEX,NZL,2016,0.084
MEX,NZL,2017,0.101
MEX,NZL,2018,0.123
MEX,NZL,2019,0.109
MEX,NZL,2020,0.098
MLT,NZL,2000,0.001
MLT,NZL,2001,0.001
MLT,NZL,2002,0.002
MLT,NZL,2003,0.001
MLT,NZL,2004,0.001
MLT,NZL,2005,0.001
MLT,NZL,2006,0.001
MLT,NZL,2007,0.002
MLT,NZL,2008,0.003
MLT,NZL,2009,0.002
MLT,NZL,2010,0.003
MLT,NZL,2011,0.002
MLT,NZL,2012,0.003
MLT,NZL,2013,0.003
MLT,NZL,2014,0.004
MLT,NZL,2015,0.005
MLT,NZL,2016,0.004
MLT,NZL,2017,0.004
MLT,NZL,2018,0.004
MLT,NZL,2019,0.006
MLT,NZL,2020,0.004
MMR,NZL,2000,0.007
MMR,NZL,2001,0.006
MMR,NZL,2002,0.002
MMR,NZL,2003,0.004
MMR,NZL,2004,0.003
MMR,NZL,2005,0.003
MMR,NZL,2006,0.003
MMR,NZL,2007,0.003
MMR,NZL,2008,0.005
MMR,NZL,2009,0.003
MMR,NZL,2010,0.004
MMR,NZL,2011,0.008
MMR,NZL,2012,0.003
MMR,NZL,2013,0.004
MMR,NZL,2014,0.004
MMR,NZL,2015,0.006
MMR,NZL,2016,0.008
MMR,NZL,2017,0.012
MMR,NZL,2018,0.01
MMR,NZL,2019,0.01
MMR,NZL,2020,0.011
MYS,NZL,2000,0.787
MYS,NZL,2001,0.873
MYS,NZL,2002,0.892
MYS,NZL,2003,0.801
MYS,NZL,2004,1.085
MYS,NZL,2005,1.173
MYS,NZL,2006,1.254
MYS,NZL,2007,1.15
MYS,NZL,2008,1.501
MYS,NZL,2009,0.941
MYS,NZL,2010,1.108
MYS,NZL,2011,1.02
MYS,NZL,2012,1.243
MYS,NZL,2013,1.422
MYS,NZL,2014,1.749
MYS,NZL,2015,1.446
MYS,NZL,2016,0.849
MYS,NZL,2017,0.995
MYS,NZL,2018,0.991
MYS,NZL,2019,0.869
MYS,NZL,2020,0.711
NGA,NZL,2000,0.097
NGA,NZL,2001,0.001
NGA,NZL,2002,0.098
NGA,NZL,2003,0.181
NGA,NZL,2004,0.079
NGA,NZL,2005,0.118
NGA,NZL,2006,0.001
NGA,NZL,2007,0.069
NGA,NZL,2008,0.002
NGA,NZL,2009,0.075
NGA,NZL,2010,0.0
NGA,NZL,2011,0.001
NGA,NZL,2012,0.15
NGA,NZL,2013,0.062
NGA,NZL,2014,0.029
NGA,NZL,2015,0.003
NGA,NZL,2016,0.002
NGA,NZL,2017,0.007
NGA,NZL,2018,0.008
NGA,NZL,2019,0.006
NGA,NZL,2020,0.002
NLD,NZL,2000,0.183
NLD,NZL,2001,0.154
NLD,NZL,2002,0.126
NLD,NZL,2003,0.183
NLD,NZL,2004,0.2
NLD,NZL,2005,0.277
NLD,NZL,2006,0.163
NLD,NZL,2007,0.136
NLD,NZL,2008,0.117
NLD,NZL,2009,0.09
NLD,NZL,2010,0.088
NLD,NZL,2011,0.103
NLD,NZL,2012,0.118
NLD,NZL,2013,0.129
NLD,NZL,2014,0.128
NLD,NZL,2015,0.144
NLD,NZL,2016,0.132
NLD,NZL,2017,0.137
NLD,NZL,2018,0.147
NLD,NZL,2019,0.145
NLD,NZL,2020,0.11
NOR,NZL,2000,0.017
NOR,NZL,2001,0.027
NOR,NZL,2002,0.016
NOR,NZL,2003,0.022
NOR,NZL,2004,0.014
NOR,NZL,2005,0.018
NOR,NZL,2006,0.016
NOR,NZL,2007,0.015
NOR,NZL,2008,0.021
NOR,NZL,2009,0.011
NOR,NZL,2010,0.016
NOR,NZL,2011,0.017
NOR,NZL,2012,0.016
NOR,NZL,2013,0.019
NOR,NZL,2014,0.02
NOR,NZL,2015,0.025
NOR,NZL,2016,0.02
NOR,NZL,2017,0.02
NOR,NZL,2018,0.028
NOR,NZL,2019,0.031
NOR,NZL,2020,0.02
PAK,NZL,2000,0.052
PAK,NZL,2001,0.06
PAK,NZL,2002,0.067
PAK,NZL,2003,0.071
PAK,NZL,2004,0.077
PAK,NZL,2005,0.071
PAK,NZL,2006,0.059
PAK,NZL,2007,0.051
PAK,NZL,2008,0.05
PAK,NZL,2009,0.046
PAK,NZL,2010,0.047
PAK,NZL,2011,0.043
PAK,NZL,2012,0.048
PAK,NZL,2013,0.047
PAK,NZL,2014,0.048
PAK,NZL,2015,0.044
PAK,NZL,2016,0.041
PAK,NZL,2017,0.045
PAK,NZL,2018,0.043
PAK,NZL,2019,0.054
PAK,NZL,2020,0.053
PER,NZL,2000,0.004
PER,NZL,2001,0.003
PER,NZL,2002,0.005
PER,NZL,2003,0.005
PER,NZL,2004,0.011
PER,NZL,2005,0.009
PER,NZL,2006,0.01
PER,NZL,2007,0.012
PER,NZL,2008,0.015
PER,NZL,2009,0.012
PER,NZL,2010,0.013
PER,NZL,2011,0.018
PER,NZL,2012,0.023
PER,NZL,2013,0.018
PER,NZL,2014,0.029
PER,NZL,2015,0.033
PER,NZL,2016,0.022
PER,NZL,2017,0.024
PER,NZL,2018,0.028
PER,NZL,2019,0.023
PER,NZL,2020,0.014
PHL,NZL,2000,0.043
PHL,NZL,2001,0.054
PHL,NZL,2002,0.055
PHL,NZL,2003,0.101
PHL,NZL,2004,0.104
PHL,NZL,2005,0.132
PHL,NZL,2006,0.18
PHL,NZL,2007,0.365
PHL,NZL,2008,0.175
PHL,NZL,2009,0.126
PHL,NZL,2010,0.132
PHL,NZL,2011,0.136
PHL,NZL,2012,0.166
PHL,NZL,2013,0.148
PHL,NZL,2014,0.126
PHL,NZL,2015,0.102
PHL,NZL,2016,0.097
PHL,NZL,2017,0.122
PHL,NZL,2018,0.126
PHL,NZL,2019,0.135
PHL,NZL,2020,0.082
POL,NZL,2000,0.024
POL,NZL,2001,0.026
POL,NZL,2002,0.03
POL,NZL,2003,0.034
POL,NZL,2004,0.041
POL,NZL,2005,0.044
POL,NZL,2006,0.036
POL,NZL,2007,0.04
POL,NZL,2008,0.038
POL,NZL,2009,0.035
POL,NZL,2010,0.026
POL,NZL,2011,0.039
POL,NZL,2012,0.05
POL,NZL,2013,0.054
POL,NZL,2014,0.059
POL,NZL,2015,0.071
POL,NZL,2016,0.079
POL,NZL,2017,0.089
POL,NZL,2018,0.099
POL,NZL,2019,0.11
POL,NZL,2020,0.113
PRT,NZL,2000,0.023
PRT,NZL,2001,0.023
PRT,NZL,2002,0.024
PRT,NZL,2003,0.019
PRT,NZL,2004,0.02
PRT,NZL,2005,0.016
PRT,NZL,2006,0.015
PRT,NZL,2007,0.012
PRT,NZL,2008,0.013
PRT,NZL,2009,0.007
PRT,NZL,2010,0.008
PRT,NZL,2011,0.01
PRT,NZL,2012,0.011
PRT,NZL,2013,0.011
PRT,NZL,2014,0.012
PRT,NZL,2015,0.015
PRT,NZL,2016,0.013
PRT,NZL,2017,0.017
PRT,NZL,2018,0.019
PRT,NZL,2019,0.018
PRT,NZL,2020,0.012
RUS,NZL,2000,0.138
RUS,NZL,2001,0.18
RUS,NZL,2002,0.347
RUS,NZL,2003,0.21
RUS,NZL,2004,0.123
RUS,NZL,2005,0.168
RUS,NZL,2006,0.072
RUS,NZL,2007,0.064
RUS,NZL,2008,0.157
RUS,NZL,2009,0.183
RUS,NZL,2010,0.234
RUS,NZL,2011,0.451
RUS,NZL,2012,0.181
RUS,NZL,2013,0.219
RUS,NZL,2014,0.363
RUS,NZL,2015,0.634
RUS,NZL,2016,0.232
RUS,NZL,2017,0.292
RUS,NZL,2018,0.217
RUS,NZL,2019,0.364
RUS,NZL,2020,0.46
SAU,NZL,2000,0.26
SAU,NZL,2001,0.153
SAU,NZL,2002,0.174
SAU,NZL,2003,0.2
SAU,NZL,2004,0.175
SAU,NZL,2005,0.276
SAU,NZL,2006,0.282
SAU,NZL,2007,0.485
SAU,NZL,2008,0.846
SAU,NZL,2009,0.274
SAU,NZL,2010,0.335
SAU,NZL,2011,0.756
SAU,NZL,2012,0.7
SAU,NZL,2013,0.615
SAU,NZL,2014,0.571
SAU,NZL,2015,0.431
SAU,NZL,2016,0.477
SAU,NZL,2017,0.402
SAU,NZL,2018,0.504
SAU,NZL,2019,0.472
SAU,NZL,2020,0.412
SEN,NZL,2000,0.0
SEN,NZL,2001,0.001
SEN,NZL,2002,0.0
SEN,NZL,2003,0.0
SEN,NZL,2004,0.0
SEN,NZL,2005,0.001
SEN,NZL,2006,0.002
SEN,NZL,2007,0.002
SEN,NZL,2008,0.002
SEN,NZL,2009,0.0
SEN,NZL,2010,0.001
SEN,NZL,2011,0.001
SEN,NZL,2012,0.002
SEN,NZL,2013,0.002
SEN,NZL,2014,0.002
SEN,NZL,2015,0.002
SEN,NZL,2016,0.002
SEN,NZL,2017,0.001
SEN,NZL,2018,0.002
SEN,NZL,2019,0.001
SEN,NZL,2020,0.002
SGP,NZL,2000,0.376
SGP,NZL,2001,0.43
SGP,NZL,2002,0.478
SGP,NZL,2003,0.508
SGP,NZL,2004,0.738
SGP,NZL,2005,1.049
SGP,NZL,2006,1.083
SGP,NZL,2007,0.841
SGP,NZL,2008,0.834
SGP,NZL,2009,0.816
SGP,NZL,2010,0.853
SGP,NZL,2011,1.105
SGP,NZL,2012,1.03
SGP,NZL,2013,0.997
SGP,NZL,2014,1.04
SGP,NZL,2015,1.275
SGP,NZL,2016,1.015
SGP,NZL,2017,1.296
SGP,NZL,2018,1.173
SGP,NZL,2019,1.207
SGP,NZL,2020,0.914
SVK,NZL,2000,0.007
SVK,NZL,2001,0.009
SVK,NZL,2002,0.004
SVK,NZL,2003,0.004
SVK,NZL,2004,0.007
SVK,NZL,2005,0.007
SVK,NZL,2006,0.009
SVK,NZL,2007,0.006
SVK,NZL,2008,0.006
SVK,NZL,2009,0.004
SVK,NZL,2010,0.004
SVK,NZL,2011,0.005
SVK,NZL,2012,0.006
SVK,NZL,2013,0.015
SVK,NZL,2014,0.021
SVK,NZL,2015,0.026
SVK,NZL,2016,0.021
SVK,NZL,2017,0.02
SVK,NZL,2018,0.02
SVK,NZL,2019,0.025
SVK,NZL,2020,0.027
SVN,NZL,2000,0.004
SVN,NZL,2001,0.005
SVN,NZL,2002,0.004
SVN,NZL,2003,0.005
SVN,NZL,2004,0.006
SVN,NZL,2005,0.006
SVN,NZL,2006,0.005
SVN,NZL,2007,0.005
SVN,NZL,2008,0.004
SVN,NZL,2009,0.002
SVN,NZL,2010,0.002
SVN,NZL,2011,0.002
SVN,NZL,2012,0.003
SVN,NZL,2013,0.004
SVN,NZL,2014,0.005
SVN,NZL,2015,0.005
SVN,NZL,2016,0.005
SVN,NZL,2017,0.007
SVN,NZL,2018,0.009
SVN,NZL,2019,0.008
SVN,NZL,2020,0.006
SWE,NZL,2000,0.093
SWE,NZL,2001,0.083
SWE,NZL,2002,0.078
SWE,NZL,2003,0.081
SWE,NZL,2004,0.105
SWE,NZL,2005,0.103
SWE,NZL,2006,0.105
SWE,NZL,2007,0.087
SWE,NZL,2008,0.084
SWE,NZL,2009,0.049
SWE,NZL,2010,0.055
SWE,NZL,2011,0.057
SWE,NZL,2012,0.066
SWE,NZL,2013,0.068
SWE,NZL,2014,0.067
SWE,NZL,2015,0.062
SWE,NZL,2016,0.057
SWE,NZL,2017,0.067
SWE,NZL,2018,0.064
SWE,NZL,2019,0.069
SWE,NZL,2020,0.044
THA,NZL,2000,0.45
THA,NZL,2001,0.551
THA,NZL,2002,0.558
THA,NZL,2003,0.628
THA,NZL,2004,0.862
THA,NZL,2005,1.083
THA,NZL,2006,1.007
THA,NZL,2007,1.022
THA,NZL,2008,1.112
THA,NZL,2009,0.826
THA,NZL,2010,0.907
THA,NZL,2011,0.938
THA,NZL,2012,1.051
THA,NZL,2013,1.098
THA,NZL,2014,1.179
THA,NZL,2015,1.332
THA,NZL,2016,1.246
THA,NZL,2017,1.358
THA,NZL,2018,1.38
THA,NZL,2019,1.335
THA,NZL,2020,1.112
TUN,NZL,2000,0.004
TUN,NZL,2001,0.01
TUN,NZL,2002,0.009
TUN,NZL,2003,0.007
TUN,NZL,2004,0.008
TUN,NZL,2005,0.008
TUN,NZL,2006,0.033
TUN,NZL,2007,0.007
TUN,NZL,2008,0.021
TUN,NZL,2009,0.005
TUN,NZL,2010,0.006
TUN,NZL,2011,0.003
TUN,NZL,2012,0.003
TUN,NZL,2013,0.004
TUN,NZL,2014,0.006
TUN,NZL,2015,0.004
TUN,NZL,2016,0.005
TUN,NZL,2017,0.005
TUN,NZL,2018,0.01
TUN,NZL,2019,0.013
TUN,NZL,2020,0.009
TUR,NZL,2000,0.091
TUR,NZL,2001,0.075
TUR,NZL,2002,0.072
TUR,NZL,2003,0.067
TUR,NZL,2004,0.094
TUR,NZL,2005,0.101
TUR,NZL,2006,0.097
TUR,NZL,2007,0.081
TUR,NZL,2008,0.094
TUR,NZL,2009,0.063
TUR,NZL,2010,0.07
TUR,NZL,2011,0.075
TUR,NZL,2012,0.09
TUR,NZL,2013,0.088
TUR,NZL,2014,0.103
TUR,NZL,2015,0.111
TUR,NZL,2016,0.1
TUR,NZL,2017,0.113
TUR,NZL,2018,0.125
TUR,NZL,2019,0.139
TUR,NZL,2020,0.113
UKR,NZL,2000,0.029
UKR,NZL,2001,0.057
UKR,NZL,2002,0.02
UKR,NZL,2003,0.014
UKR,NZL,2004,0.016
UKR,NZL,2005,0.02
UKR,NZL,2006,0.022
UKR,NZL,2007,0.018
UKR,NZL,2008,0.029
UKR,NZL,2009,0.023
UKR,NZL,2010,0.031
UKR,NZL,2011,0.035
UKR,NZL,2012,0.024
UKR,NZL,2013,0.033
UKR,NZL,2014,0.032
UKR,NZL,2015,0.03
UKR,NZL,2016,0.036
UKR,NZL,2017,0.025
UKR,NZL,2018,0.026
UKR,NZL,2019,0.027
UKR,NZL,2020,0.02
USA,NZL,2000,2.138
USA,NZL,2001,1.951
USA,NZL,2002,1.556
USA,NZL,2003,1.478
USA,NZL,2004,1.705
USA,NZL,2005,1.745
USA,NZL,2006,1.622
USA,NZL,2007,1.828
USA,NZL,2008,1.82
USA,NZL,2009,1.491
USA,NZL,2010,1.68
USA,NZL,2011,1.851
USA,NZL,2012,1.795
USA,NZL,2013,1.918
USA,NZL,2014,1.998
USA,NZL,2015,1.814
USA,NZL,2016,1.622
USA,NZL,2017,1.619
USA,NZL,2018,1.665
USA,NZL,2019,1.605
USA,NZL,2020,1.178
VNM,NZL,2000,0.133
VNM,NZL,2001,0.133
VNM,NZL,2002,0.136
VNM,NZL,2003,0.144
VNM,NZL,2004,0.306
VNM,NZL,2005,0.251
VNM,NZL,2006,0.299
VNM,NZL,2007,0.272
VNM,NZL,2008,0.24
VNM,NZL,2009,0.188
VNM,NZL,2010,0.297
VNM,NZL,2011,0.301
VNM,NZL,2012,0.291
VNM,NZL,2013,0.369
VNM,NZL,2014,0.474
VNM,NZL,2015,0.415
VNM,NZL,2016,0.397
VNM,NZL,2017,0.458
VNM,NZL,2018,0.566
VNM,NZL,2019,0.751
VNM,NZL,2020,0.545
ZAF,NZL,2000,0.12
ZAF,NZL,2001,0.126
ZAF,NZL,2002,0.152
ZAF,NZL,2003,0.157
ZAF,NZL,2004,0.161
ZAF,NZL,2005,0.217
ZAF,NZL,2006,0.163
ZAF,NZL,2007,0.158
ZAF,NZL,2008,0.176
ZAF,NZL,2009,0.114
ZAF,NZL,2010,0.108
ZAF,NZL,2011,0.112
ZAF,NZL,2012,0.132
ZAF,NZL,2013,0.23
ZAF,NZL,2014,0.376
ZAF,NZL,2015,0.516
ZAF,NZL,2016,0.475
ZAF,NZL,2017,0.457
ZAF,NZL,2018,0.347
ZAF,NZL,2019,0.259
ZAF,NZL,2020,0.279
ARG,PAK,2000,0.159
ARG,PAK,2001,0.131
ARG,PAK,2002,0.263
ARG,PAK,2003,0.086
ARG,PAK,2004,0.069
ARG,PAK,2005,0.071
ARG,PAK,2006,0.046
ARG,PAK,2007,0.076
ARG,PAK,2008,0.192
ARG,PAK,2009,0.11
ARG,PAK,2010,0.05
ARG,PAK,2011,0.036
ARG,PAK,2012,0.064
ARG,PAK,2013,0.087
ARG,PAK,2014,0.252
ARG,PAK,2015,0.397
ARG,PAK,2016,0.296
ARG,PAK,2017,0.231
ARG,PAK,2018,0.151
ARG,PAK,2019,0.152
ARG,PAK,2020,0.249
AUS,PAK,2000,0.278
AUS,PAK,2001,0.258
AUS,PAK,2002,0.349
AUS,PAK,2003,0.41
AUS,PAK,2004,0.598
AUS,PAK,2005,0.774
AUS,PAK,2006,0.38
AUS,PAK,2007,0.506
AUS,PAK,2008,0.406
AUS,PAK,2009,0.639
AUS,PAK,2010,0.507
AUS,PAK,2011,0.374
AUS,PAK,2012,0.642
AUS,PAK,2013,0.564
AUS,PAK,2014,0.331
AUS,PAK,2015,0.468
AUS,PAK,2016,0.453
AUS,PAK,2017,0.685
AUS,PAK,2018,0.311
AUS,PAK,2019,0.167
AUS,PAK,2020,0.275
AUT,PAK,2000,0.072
AUT,PAK,2001,0.074
AUT,PAK,2002,0.081
AUT,PAK,2003,0.013
AUT,PAK,2004,0.022
AUT,PAK,2005,0.042
AUT,PAK,2006,0.038
AUT,PAK,2007,0.03
AUT,PAK,2008,0.028
AUT,PAK,2009,0.054
AUT,PAK,2010,0.047
AUT,PAK,2011,0.053
AUT,PAK,2012,0.047
AUT,PAK,2013,0.047
AUT,PAK,2014,0.049
AUT,PAK,2015,0.068
AUT,PAK,2016,0.069
AUT,PAK,2017,0.079
AUT,PAK,2018,0.085
AUT,PAK,2019,0.06
AUT,PAK,2020,0.056
BEL,PAK,2000,0.237
BEL,PAK,2001,0.229
BEL,PAK,2002,0.186
BEL,PAK,2003,0.169
BEL,PAK,2004,0.1
BEL,PAK,2005,0.189
BEL,PAK,2006,0.153
BEL,PAK,2007,0.085
BEL,PAK,2008,0.106
BEL,PAK,2009,0.133
BEL,PAK,2010,0.119
BEL,PAK,2011,0.121
BEL,PAK,2012,0.147
BEL,PAK,2013,0.121
BEL,PAK,2014,0.116
BEL,PAK,2015,0.144
BEL,PAK,2016,0.194
BEL,PAK,2017,0.243
BEL,PAK,2018,0.186
BEL,PAK,2019,0.16
BEL,PAK,2020,0.131
BGD,PAK,2000,0.008
BGD,PAK,2001,0.007
BGD,PAK,2002,0.009
BGD,PAK,2003,0.11
BGD,PAK,2004,0.175
BGD,PAK,2005,0.289
BGD,PAK,2006,0.217
BGD,PAK,2007,0.383
BGD,PAK,2008,0.194
BGD,PAK,2009,0.207
BGD,PAK,2010,0.169
BGD,PAK,2011,0.262
BGD,PAK,2012,0.187
BGD,PAK,2013,0.132
BGD,PAK,2014,0.095
BGD,PAK,2015,0.091
BGD,PAK,2016,0.077
BGD,PAK,2017,0.081
BGD,PAK,2018,0.064
BGD,PAK,2019,0.041
BGD,PAK,2020,0.072
BGR,PAK,2000,0.013
BGR,PAK,2001,0.013
BGR,PAK,2002,0.013
BGR,PAK,2003,0.012
BGR,PAK,2004,0.009
BGR,PAK,2005,0.013
BGR,PAK,2006,0.063
BGR,PAK,2007,0.091
BGR,PAK,2008,0.208
BGR,PAK,2009,0.067
BGR,PAK,2010,0.03
BGR,PAK,2011,0.02
BGR,PAK,2012,0.012
BGR,PAK,2013,0.01
BGR,PAK,2014,0.016
BGR,PAK,2015,0.017
BGR,PAK,2016,0.025
BGR,PAK,2017,0.026
BGR,PAK,2018,0.016
BGR,PAK,2019,0.02
BGR,PAK,2020,0.045
BLR,PAK,2000,0.334
BLR,PAK,2001,0.452
BLR,PAK,2002,0.366
BLR,PAK,2003,0.028
BLR,PAK,2004,0.126
BLR,PAK,2005,0.356
BLR,PAK,2006,0.38
BLR,PAK,2007,0.431
BLR,PAK,2008,0.172
BLR,PAK,2009,0.187
BLR,PAK,2010,0.286
BLR,PAK,2011,0.135
BLR,PAK,2012,0.386
BLR,PAK,2013,0.029
BLR,PAK,2014,0.042
BLR,PAK,2015,0.06
BLR,PAK,2016,0.088
BLR,PAK,2017,0.112
BLR,PAK,2018,0.07
BLR,PAK,2019,0.049
BLR,PAK,2020,0.059
BRA,PAK,2000,0.351
BRA,PAK,2001,0.428
BRA,PAK,2002,0.625
BRA,PAK,2003,0.061
BRA,PAK,2004,0.243
BRA,PAK,2005,0.914
BRA,PAK,2006,0.557
BRA,PAK,2007,0.406
BRA,PAK,2008,0.834
BRA,PAK,2009,0.287
BRA,PAK,2010,0.47
BRA,PAK,2011,0.214
BRA,PAK,2012,0.326
BRA,PAK,2013,0.184
BRA,PAK,2014,0.198
BRA,PAK,2015,0.506
BRA,PAK,2016,1.146
BRA,PAK,2017,1.452
BRA,PAK,2018,1.049
BRA,PAK,2019,1.11
BRA,PAK,2020,3.406
BRN,PAK,2000,0.0
BRN,PAK,2001,0.0
BRN,PAK,2002,0.0
BRN,PAK,2003,0.0
BRN,PAK,2004,0.001
BRN,PAK,2005,0.001
BRN,PAK,2006,0.001
BRN,PAK,2007,0.0
BRN,PAK,2008,0.001
BRN,PAK,2009,0.001
BRN,PAK,2010,0.002
BRN,PAK,2011,0.0
BRN,PAK,2012,0.0
BRN,PAK,2013,0.0
BRN,PAK,2014,0.0
BRN,PAK,2015,0.0
BRN,PAK,2016,0.0
BRN,PAK,2017,0.0
BRN,PAK,2018,0.0
BRN,PAK,2019,0.0
BRN,PAK,2020,0.0
CAN,PAK,2000,0.417
CAN,PAK,2001,0.406
CAN,PAK,2002,0.434
CAN,PAK,2003,0.28
CAN,PAK,2004,0.236
CAN,PAK,2005,0.237
CAN,PAK,2006,0.385
CAN,PAK,2007,0.433
CAN,PAK,2008,0.526
CAN,PAK,2009,0.485
CAN,PAK,2010,0.543
CAN,PAK,2011,0.735
CAN,PAK,2012,0.398
CAN,PAK,2013,0.127
CAN,PAK,2014,0.391
CAN,PAK,2015,0.609
CAN,PAK,2016,1.085
CAN,PAK,2017,0.749
CAN,PAK,2018,0.614
CAN,PAK,2019,0.553
CAN,PAK,2020,0.492
CHE,PAK,2000,0.063
CHE,PAK,2001,0.069
CHE,PAK,2002,0.064
CHE,PAK,2003,0.058
CHE,PAK,2004,0.069
CHE,PAK,2005,0.088
CHE,PAK,2006,0.082
CHE,PAK,2007,0.061
CHE,PAK,2008,0.068
CHE,PAK,2009,0.077
CHE,PAK,2010,0.064
CHE,PAK,2011,0.054
CHE,PAK,2012,0.053
CHE,PAK,2013,0.058
CHE,PAK,2014,0.056
CHE,PAK,2015,0.059
CHE,PAK,2016,0.068
CHE,PAK,2017,0.077
CHE,PAK,2018,0.068
CHE,PAK,2019,0.056
CHE,PAK,2020,0.054
CHL,PAK,2000,0.023
CHL,PAK,2001,0.022
CHL,PAK,2002,0.027
CHL,PAK,2003,0.002
CHL,PAK,2004,0.003
CHL,PAK,2005,0.005
CHL,PAK,2006,0.002
CHL,PAK,2007,0.006
CHL,PAK,2008,0.003
CHL,PAK,2009,0.005
CHL,PAK,2010,0.003
CHL,PAK,2011,0.007
CHL,PAK,2012,0.006
CHL,PAK,2013,0.013
CHL,PAK,2014,0.022
CHL,PAK,2015,0.018
CHL,PAK,2016,0.019
CHL,PAK,2017,0.02
CHL,PAK,2018,0.025
CHL,PAK,2019,0.02
CHL,PAK,2020,0.023
CHN,PAK,2000,1.232
CHN,PAK,2001,1.336
CHN,PAK,2002,1.564
CHN,PAK,2003,3.645
CHN,PAK,2004,4.929
CHN,PAK,2005,7.244
CHN,PAK,2006,7.3
CHN,PAK,2007,10.141
CHN,PAK,2008,7.724
CHN,PAK,2009,7.218
CHN,PAK,2010,8.597
CHN,PAK,2011,9.838
CHN,PAK,2012,9.613
CHN,PAK,2013,9.118
CHN,PAK,2014,12.05
CHN,PAK,2015,14.709
CHN,PAK,2016,17.949
CHN,PAK,2017,18.477
CHN,PAK,2018,16.64
CHN,PAK,2019,14.282
CHN,PAK,2020,16.101
CIV,PAK,2000,0.029
CIV,PAK,2001,0.017
CIV,PAK,2002,0.04
CIV,PAK,2003,0.0
CIV,PAK,2004,0.004
CIV,PAK,2005,0.015
CIV,PAK,2006,0.0
CIV,PAK,2007,0.004
CIV,PAK,2008,0.006
CIV,PAK,2009,0.0
CIV,PAK,2010,0.005
CIV,PAK,2011,0.003
CIV,PAK,2012,0.001
CIV,PAK,2013,0.001
CIV,PAK,2014,0.001
CIV,PAK,2015,0.002
CIV,PAK,2016,0.003
CIV,PAK,2017,0.017
CIV,PAK,2018,0.004
CIV,PAK,2019,0.007
CIV,PAK,2020,0.015
CMR,PAK,2000,0.015
CMR,PAK,2001,0.026
CMR,PAK,2002,0.039
CMR,PAK,2003,0.009
CMR,PAK,2004,0.043
CMR,PAK,2005,0.028
CMR,PAK,2006,0.017
CMR,PAK,2007,0.027
CMR,PAK,2008,0.013
CMR,PAK,2009,0.001
CMR,PAK,2010,0.007
CMR,PAK,2011,0.004
CMR,PAK,2012,0.0
CMR,PAK,2013,0.0
CMR,PAK,2014,0.001
CMR,PAK,2015,0.002
CMR,PAK,2016,0.003
CMR,PAK,2017,0.001
CMR,PAK,2018,0.002
CMR,PAK,2019,0.001
CMR,PAK,2020,0.014
COL,PAK,2000,0.053
COL,PAK,2001,0.043
COL,PAK,2002,0.052
COL,PAK,2003,0.0
COL,PAK,2004,0.001
COL,PAK,2005,0.001
COL,PAK,2006,0.017
COL,PAK,2007,0.001
COL,PAK,2008,0.002
COL,PAK,2009,0.006
COL,PAK,2010,0.002
COL,PAK,2011,0.002
COL,PAK,2012,0.002
COL,PAK,2013,0.001
COL,PAK,2014,0.001
COL,PAK,2015,0.001
COL,PAK,2016,0.011
COL,PAK,2017,0.002
COL,PAK,2018,0.007
COL,PAK,2019,0.001
COL,PAK,2020,0.001
CRI,PAK,2000,0.017
CRI,PAK,2001,0.014
CRI,PAK,2002,0.016
CRI,PAK,2003,0.0
CRI,PAK,2004,0.0
CRI,PAK,2005,0.0
CRI,PAK,2006,0.0
CRI,PAK,2007,0.0
CRI,PAK,2008,0.001
CRI,PAK,2009,0.001
CRI,PAK,2010,0.001
CRI,PAK,2011,0.001
CRI,PAK,2012,0.0
CRI,PAK,2013,0.0
CRI,PAK,2014,0.001
